"Event ID","Report Number","Officer Badge ID","Officer Dispatched DateTime","Officer Cleared DateTime","Street","City","State","Zip Code","Call Type","Clearance Code","Category"
"2400095259","","8272      ","2024-11-11 05:19:51","2024-11-11 05:28:48","101 ROWE DR","ROCKY MOUNT","NC","","TRAFFIC STOP","G   ","TRAFFIC STOP"
"2400095260","","8307      ","2024-11-11 05:28:57","2024-11-11 05:58:53","600-BLK N WESLEYAN BLVD","ROCKY MOUNT","NC","","DIRECTED PATROL","C   ","DIRECTED PATROL"
"2400095261","","7468      ","2024-11-11 05:31:43","2024-11-11 05:49:51","798 N WESLEYAN BLVD/US64E","ROCKY MOUNT","NC","","TRAFFIC STOP","B   ","TRAFFIC STOP"
"2400095261","","8500      ","2024-11-11 05:31:43","2024-11-11 05:49:51","798 N WESLEYAN BLVD/US64E","ROCKY MOUNT","NC","","TRAFFIC STOP","B   ","TRAFFIC STOP"
"2400095262","","8272      ","2024-11-11 05:42:17","2024-11-11 05:48:37","770 N WESLEYAN BLVD","ROCKY MOUNT","NC","","TRAFFIC STOP","G   ","TRAFFIC STOP"
"2400095263","","7819      ","2024-11-11 05:53:22","2024-11-11 06:03:33","2199 STONE ROSE DR/N WESLEYAN BLVD","ROCKY MOUNT","NC","","TRAFFIC STOP","W   ","TRAFFIC STOP"
"2400095263","","8497      ","2024-11-11 05:53:22","2024-11-11 06:03:33","2199 STONE ROSE DR/N WESLEYAN BLVD","ROCKY MOUNT","NC","","TRAFFIC STOP","W   ","TRAFFIC STOP"
"2400095264","","6502      ","2024-11-11 06:22:05","2024-11-11 06:32:23","330 S CHURCH ST","ROCKY MOUNT","NC","","POLICE SERVICE","C   ","POLICE SERVICE"
"2400095264","","7470      ","2024-11-11 06:22:05","2024-11-11 06:32:23","330 S CHURCH ST","ROCKY MOUNT","NC","","POLICE SERVICE","C   ","POLICE SERVICE"
"2400095268","","8535      ","2024-11-11 06:55:00","2024-11-11 07:06:14","132 NANDINA CT","ROCKY MOUNT","NC","","DOMESTIC DISTURBANCE","C   ","DOMESTIC DISTURBANCE"
"2400095268","","7170      ","2024-11-11 06:55:00","2024-11-11 07:06:14","132 NANDINA CT","ROCKY MOUNT","NC","","DOMESTIC DISTURBANCE","C   ","DOMESTIC DISTURBANCE"
"2400095268","","8408      ","2024-11-11 06:55:00","2024-11-11 07:06:05","132 NANDINA CT","ROCKY MOUNT","NC","","DOMESTIC DISTURBANCE","C   ","DOMESTIC DISTURBANCE"
"2400095269","","8412      ","2024-11-11 07:12:12","2024-11-11 07:14:01","1687 N CHURCH ST","ROCKY MOUNT","NC","","TRAFFIC STOP","G   ","TRAFFIC STOP"
"2400095269","","8420      ","2024-11-11 07:07:52","2024-11-11 07:13:33","1687 N CHURCH ST","ROCKY MOUNT","NC","","TRAFFIC STOP","G   ","TRAFFIC STOP"
"2400095270","","7170      ","2024-11-11 07:08:03","2024-11-11 08:05:52","330 S CHURCH ST","ROCKY MOUNT","NC","","CASE FOLLOW UP","C   ","CASE FOLLOW UP"
"2400095270","","8535      ","2024-11-11 07:08:03","2024-11-11 08:05:52","330 S CHURCH ST","ROCKY MOUNT","NC","","CASE FOLLOW UP","C   ","CASE FOLLOW UP"
"2400095273","","8344      ","2024-11-11 07:16:32","2024-11-11 07:31:11","1350 W RALEIGH BLVD","ROCKY MOUNT","NC","","DOMESTIC DISTURBANCE","D   ","DOMESTIC DISTURBANCE"
"2400095273","","8259      ","2024-11-11 07:16:32","2024-11-11 07:31:03","1350 W RALEIGH BLVD","ROCKY MOUNT","NC","","DOMESTIC DISTURBANCE","D   ","DOMESTIC DISTURBANCE"
"2400095274","","7799      ","2024-11-11 07:36:17","2024-11-11 07:43:42","108 S PINE ST","ROCKY MOUNT","NC","","COURT PAPER SERVICE","E   ","COURT PAPER SERVICE"
"2400095275","","8412      ","2024-11-11 07:37:48","2024-11-11 07:42:20","1744 THOMAS A BETTS PKWY","ROCKY MOUNT","NC","","TRAFFIC STOP","G   ","TRAFFIC STOP"
"2400095277","","7799      ","2024-11-11 07:44:24","2024-11-11 07:48:50","722 WESTERN AVE","ROCKY MOUNT","NC","","COURT PAPER SERVICE","E   ","COURT PAPER SERVICE"
"2400095279","","7799      ","2024-11-11 07:49:21","2024-11-11 07:56:02","1513 BURTON ST","ROCKY MOUNT","NC","","COURT PAPER SERVICE","E   ","COURT PAPER SERVICE"
"2400095281","2024007966","2886      ","2024-11-11 08:19:14","2024-11-11 08:32:48","7899 HUNTER HILL RD/THOMAS A BETTS PKWY","ROCKY MOUNT","NC","","ACCIDENT INJURY","O   ","ACCIDENT INJURY"
"2400095281","2024007966","5555      ","2024-11-11 08:00:16","2024-11-11 08:30:30","7899 HUNTER HILL RD/THOMAS A BETTS PKWY","ROCKY MOUNT","NC","","ACCIDENT INJURY","O   ","ACCIDENT INJURY"
"2400095281","2024007966","7799      ","2024-11-11 08:06:01","2024-11-11 08:37:28","7899 HUNTER HILL RD/THOMAS A BETTS PKWY","ROCKY MOUNT","NC","","ACCIDENT INJURY","O   ","ACCIDENT INJURY"
"2400095281","2024007966","8271      ","2024-11-11 08:07:24","2024-11-11 08:17:37","7899 HUNTER HILL RD/THOMAS A BETTS PKWY","ROCKY MOUNT","NC","","ACCIDENT INJURY","O   ","ACCIDENT INJURY"
"2400095281","2024007966","8412      ","2024-11-11 07:56:57","2024-11-11 10:47:49","7899 HUNTER HILL RD/THOMAS A BETTS PKWY","ROCKY MOUNT","NC","","ACCIDENT INJURY","O   ","ACCIDENT INJURY"
"2400095281","2024007966","8420      ","2024-11-11 07:59:22","2024-11-11 08:25:21","7899 HUNTER HILL RD/THOMAS A BETTS PKWY","ROCKY MOUNT","NC","","ACCIDENT INJURY","O   ","ACCIDENT INJURY"
"2400095286","24008470","3173      ","2024-11-11 08:05:45","2024-11-11 08:31:26","7899 HUNTER HILL RD/THOMAS A BETTS PKWY","ROCKY MOUNT","NC","","ACCIDENT INJURY","H   ","ACCIDENT INJURY"
"2400095289","","8344      ","2024-11-11 08:15:50","2024-11-11 08:21:45","802 HARBOUR WEST DR","ROCKY MOUNT","NC","","ALARM BURGLARY","Q1  ","ALARM BURGLARY"
"2400095289","","8272      ","2024-11-11 08:13:50","2024-11-11 08:15:40","802 HARBOUR WEST DR","ROCKY MOUNT","NC","","ALARM BURGLARY","Q1  ","ALARM BURGLARY"
"2400095290","","8259      ","2024-11-11 08:29:12","2024-11-11 08:51:12","709 HAGGERTY TRL","ROCKY MOUNT","NC","","SUSPICIOUS EVENT / PACKAGE","C   ","SUSPICIOUS EVENT / PACKAGE"
"2400095292","","6923      ","2024-11-11 08:24:48","2024-11-11 08:49:07","1266 N WESLEYAN BLVD","ROCKY MOUNT","NC","","DISORDERLIES / IN PROGRESS/ JO","H   ","DISORDERLIES / IN PROGRESS/ JO"
"2400095292","","8420      ","2024-11-11 08:25:36","2024-11-11 08:49:07","1266 N WESLEYAN BLVD","ROCKY MOUNT","NC","","DISORDERLIES / IN PROGRESS/ JO","H   ","DISORDERLIES / IN PROGRESS/ JO"
"2400095292","","8344      ","2024-11-11 08:24:49","2024-11-11 08:25:50","1266 N WESLEYAN BLVD","ROCKY MOUNT","NC","","DISORDERLIES / IN PROGRESS/ JO","H   ","DISORDERLIES / IN PROGRESS/ JO"
"2400095293","","8271      ","2024-11-11 08:24:11","2024-11-11 08:26:47","503 S WINSTEAD AVE","ROCKY MOUNT","NC","","TRAFFIC STOP","G   ","TRAFFIC STOP"
"2400095294","","8271      ","2024-11-11 08:27:08","2024-11-11 08:48:51","403 BANNER WAY","ROCKY MOUNT","NC","","ASSIST EMS","H   ","ASSIST EMS"
"2400095294","","8344      ","2024-11-11 08:27:49","2024-11-11 08:32:08","403 BANNER WAY","ROCKY MOUNT","NC","","ASSIST EMS","H   ","ASSIST EMS"
"2400095294","","6425      ","2024-11-11 08:29:08","2024-11-11 08:51:34","403 BANNER WAY","ROCKY MOUNT","NC","","ASSIST EMS","H   ","ASSIST EMS"
"2400095298","","7799      ","2024-11-11 09:00:38","2024-11-11 12:26:07","700 N WESLEYAN BLVD","ROCKY MOUNT","NC","","COURT PAPER SERVICE","C   ","COURT PAPER SERVICE"
"2400095300","","7170      ","2024-11-11 09:06:28","2024-11-11 09:08:59","821 NICHOLE LN","ROCKY MOUNT","NC","","ALARM BURGLARY","Q1  ","ALARM BURGLARY"
"2400095300","","8535      ","2024-11-11 09:06:28","2024-11-11 09:08:59","821 NICHOLE LN","ROCKY MOUNT","NC","","ALARM BURGLARY","Q1  ","ALARM BURGLARY"
"2400095300","","7799      ","2024-11-11 09:08:59","2024-11-11 09:16:59","821 NICHOLE LN","ROCKY MOUNT","NC","","ALARM BURGLARY","Q1  ","ALARM BURGLARY"
"2400095300","","8271      ","2024-11-11 09:09:38","2024-11-11 09:17:38","821 NICHOLE LN","ROCKY MOUNT","NC","","ALARM BURGLARY","Q1  ","ALARM BURGLARY"
"2400095302","","8271      ","2024-11-11 09:05:40","2024-11-11 09:08:31","2832 SUNSET AVE","ROCKY MOUNT","NC","","TRAFFIC STOP","G   ","TRAFFIC STOP"
"2400095303","","6441      ","2024-11-11 09:07:11","2024-11-11 09:32:36","709 HAGGERTY TRL","ROCKY MOUNT","NC","","DISORDERLIES / IN PROGRESS/ JO","D   ","DISORDERLIES / IN PROGRESS/ JO"
"2400095303","","8259      ","2024-11-11 09:07:11","2024-11-11 09:25:13","709 HAGGERTY TRL","ROCKY MOUNT","NC","","DISORDERLIES / IN PROGRESS/ JO","D   ","DISORDERLIES / IN PROGRESS/ JO"
"2400095304","","6923      ","2024-11-11 09:17:57","2024-11-11 12:53:20","1569 BENVENUE RD","ROCKY MOUNT","NC","","FOUND/LOST PROPERTY","C   ","FOUND/LOST PROPERTY"
"2400095306","2024007967","8535      ","2024-11-11 09:17:53","2024-11-11 09:35:40","911 FALLS RD","ROCKY MOUNT","NC","","BREAK & ENTERING","A   ","BREAK & ENTERING"
"2400095306","2024007967","7170      ","2024-11-11 09:17:53","2024-11-11 09:35:40","911 FALLS RD","ROCKY MOUNT","NC","","BREAK & ENTERING","A   ","BREAK & ENTERING"
"2400095310","","8271      ","2024-11-11 09:42:13","2024-11-11 09:55:44","100 EMERSON DR","ROCKY MOUNT","NC","","REQUEST CALLBACK","C   ","REQUEST CALLBACK"
"2400095311","","8271      ","2024-11-11 10:20:52","2024-11-11 10:55:11","1701-201D SUNSET AVE","ROCKY MOUNT","NC","","FINANCIAL CRIME","C   ","FINANCIAL CRIME"
"2400095312","","6923      ","2024-11-11 09:56:03","2024-11-11 10:00:21","225 FOXHALL DR","ROCKY MOUNT","NC","","TRAFFIC STOP","G   ","TRAFFIC STOP"
"2400095313","","8420      ","2024-11-11 10:05:34","2024-11-11 10:17:49","1800 BENVENUE RD","ROCKY MOUNT","NC","","REQUEST CALLBACK","C   ","REQUEST CALLBACK"
"2400095319","","7432      ","2024-11-11 10:25:18","2024-11-11 10:41:26","1222 N OAKWOOD DR","ROCKY MOUNT","NC","","DOMESTIC DISTURBANCE","D   ","DOMESTIC DISTURBANCE"
"2400095319","","8259      ","2024-11-11 10:24:44","2024-11-11 10:25:12","1222 N OAKWOOD DR","ROCKY MOUNT","NC","","DOMESTIC DISTURBANCE","D   ","DOMESTIC DISTURBANCE"
"2400095319","","8408      ","2024-11-11 10:24:44","2024-11-11 10:40:52","1222 N OAKWOOD DR","ROCKY MOUNT","NC","","DOMESTIC DISTURBANCE","D   ","DOMESTIC DISTURBANCE"
"2400095320","2024007968","8535      ","2024-11-11 10:45:15","2024-11-11 11:51:36","305 LINDEN AVE","ROCKY MOUNT","NC","","VEHICLE STOLEN","A   ","VEHICLE STOLEN"
"2400095320","2024007968","7170      ","2024-11-11 10:45:15","2024-11-11 11:51:36","305 LINDEN AVE","ROCKY MOUNT","NC","","VEHICLE STOLEN","A   ","VEHICLE STOLEN"
"2400095321","","8259      ","2024-11-11 10:34:27","2024-11-11 10:44:52","941 REDGATE AVE/HILL ST","ROCKY MOUNT","NC","","TRAFFIC STOP","G   ","TRAFFIC STOP"
"2400095323","","7432      ","2024-11-11 10:43:55","2024-11-11 11:39:19","1448 HUNTER ST","ROCKY MOUNT","NC","","DOMESTIC DISTURBANCE","C   ","DOMESTIC DISTURBANCE"
"2400095323","","8408      ","2024-11-11 10:43:58","2024-11-11 11:32:21","1448 HUNTER ST","ROCKY MOUNT","NC","","DOMESTIC DISTURBANCE","C   ","DOMESTIC DISTURBANCE"
"2400095324","","8271      ","2024-11-11 10:46:23","2024-11-11 10:49:06","418 W THOMAS ST","ROCKY MOUNT","NC","","TRAFFIC STOP","G   ","TRAFFIC STOP"
"2400095325","","6923      ","2024-11-11 10:58:44","2024-11-11 11:05:12","1374 GOLDROCK RD","ROCKY MOUNT","NC","","TRAFFIC STOP","G   ","TRAFFIC STOP"
"2400095326","","6441      ","2024-11-11 11:04:29","2024-11-11 11:21:58","201 ARLINGTON CIR","ROCKY MOUNT","NC","","DOMESTIC DISTURBANCE","D   ","DOMESTIC DISTURBANCE"
"2400095326","","8259      ","2024-11-11 11:04:29","2024-11-11 11:26:14","201 ARLINGTON CIR","ROCKY MOUNT","NC","","DOMESTIC DISTURBANCE","D   ","DOMESTIC DISTURBANCE"
"2400095328","","6923      ","2024-11-11 11:11:03","2024-11-11 11:25:52","1000 INDEPENDENCE DR","ROCKY MOUNT","NC","","SUSPICIOUS EVENT / PACKAGE","C   ","SUSPICIOUS EVENT / PACKAGE"
"2400095328","","8412      ","2024-11-11 11:09:56","2024-11-11 11:11:10","1000 INDEPENDENCE DR","ROCKY MOUNT","NC","","SUSPICIOUS EVENT / PACKAGE","C   ","SUSPICIOUS EVENT / PACKAGE"
"2400095330","","7799      ","2024-11-11 11:27:25","2024-11-11 11:46:09","143 HICKORY CT","ROCKY MOUNT","NC","","ASSIST EMS","C   ","ASSIST EMS"
"2400095330","","8271      ","2024-11-11 11:26:54","2024-11-11 11:46:14","143 HICKORY CT","ROCKY MOUNT","NC","","ASSIST EMS","C   ","ASSIST EMS"
"2400095332","","8420      ","2024-11-11 11:38:15","2024-11-11 11:44:58","1041 GOLDROCK RD","ROCKY MOUNT","NC","","ALARM BURGLARY","Q1  ","ALARM BURGLARY"
"2400095333","","6923      ","2024-11-11 11:42:36","2024-11-11 12:13:56","946 N WESLEYAN BLVD","ROCKY MOUNT","NC","","UNWANTED PARTY / TRESPASSING","C   ","UNWANTED PARTY / TRESPASSING"
"2400095333","","8412      ","2024-11-11 11:43:09","2024-11-11 12:10:00","946 N WESLEYAN BLVD","ROCKY MOUNT","NC","","UNWANTED PARTY / TRESPASSING","C   ","UNWANTED PARTY / TRESPASSING"
"2400095333","","8420      ","2024-11-11 11:49:49","2024-11-11 12:09:53","946 N WESLEYAN BLVD","ROCKY MOUNT","NC","","UNWANTED PARTY / TRESPASSING","C   ","UNWANTED PARTY / TRESPASSING"
"2400095334","2024007969","6441      ","2024-11-11 11:43:44","2024-11-11 12:42:37","201 ARLINGTON CIR","ROCKY MOUNT","NC","","DOMESTIC VIOLENCE","A   ","DOMESTIC VIOLENCE"
"2400095334","2024007969","8259      ","2024-11-11 11:43:44","2024-11-11 12:43:05","201 ARLINGTON CIR","ROCKY MOUNT","NC","","DOMESTIC VIOLENCE","A   ","DOMESTIC VIOLENCE"
"2400095335","","8344      ","2024-11-11 11:47:29","2024-11-11 12:05:43","841 NASH ST","ROCKY MOUNT","NC","","ALARM BURGLARY","Q5  ","ALARM BURGLARY"
"2400095336","2024007973","7170      ","2024-11-11 11:59:06","2024-11-11 15:05:08","800 E VIRGINIA ST","ROCKY MOUNT","NC","","SUSPICIOUS VEHICLE","A   ","SUSPICIOUS VEHICLE"
"2400095336","2024007973","8408      ","2024-11-11 12:07:44","2024-11-11 13:13:30","800 E VIRGINIA ST","ROCKY MOUNT","NC","","SUSPICIOUS VEHICLE","A   ","SUSPICIOUS VEHICLE"
"2400095336","2024007973","8535      ","2024-11-11 11:59:06","2024-11-11 15:05:08","800 E VIRGINIA ST","ROCKY MOUNT","NC","","SUSPICIOUS VEHICLE","A   ","SUSPICIOUS VEHICLE"
"2400095337","","7799      ","2024-11-11 12:37:40","2024-11-11 12:41:48","1848 BESSIE LN","ROCKY MOUNT","NC","","SUSPICIOUS PERSON","C   ","SUSPICIOUS PERSON"
"2400095337","","8412      ","2024-11-11 12:41:53","2024-11-11 13:09:58","1848 BESSIE LN","ROCKY MOUNT","NC","","SUSPICIOUS PERSON","C   ","SUSPICIOUS PERSON"
"2400095338","2024007970","8271      ","2024-11-11 12:11:03","2024-11-11 12:37:39","813 BURTON ST","ROCKY MOUNT","NC","","PROPERTY DAMAGE","A   ","PROPERTY DAMAGE"
"2400095340","","6351      ","2024-11-11 12:09:32","2024-11-11 12:16:07","101 COASTLINE ST","ROCKY MOUNT","NC","","DISORDERLIES / IN PROGRESS/ JO","E   ","DISORDERLIES / IN PROGRESS/ JO"
"2400095340","","8498      ","2024-11-11 12:09:32","2024-11-11 12:16:07","101 COASTLINE ST","ROCKY MOUNT","NC","","DISORDERLIES / IN PROGRESS/ JO","E   ","DISORDERLIES / IN PROGRESS/ JO"
"2400095340","","8344      ","2024-11-11 12:09:32","2024-11-11 12:16:52","101 COASTLINE ST","ROCKY MOUNT","NC","","DISORDERLIES / IN PROGRESS/ JO","E   ","DISORDERLIES / IN PROGRESS/ JO"
"2400095341","","8408      ","2024-11-11 12:13:31","2024-11-11 12:32:43","1613 S GRACE ST","ROCKY MOUNT","NC","","DISORDERLIES / IN PROGRESS/ JO","C   ","DISORDERLIES / IN PROGRESS/ JO"
"2400095341","","7432      ","2024-11-11 12:13:31","2024-11-11 12:33:14","1613 S GRACE ST","ROCKY MOUNT","NC","","DISORDERLIES / IN PROGRESS/ JO","C   ","DISORDERLIES / IN PROGRESS/ JO"
"2400095342","","6351      ","2024-11-11 12:22:39","2024-11-11 12:34:15","425 W THOMAS ST","ROCKY MOUNT","NC","","TRAFFIC STOP","W   ","TRAFFIC STOP"
"2400095342","","8498      ","2024-11-11 12:22:39","2024-11-11 12:34:15","425 W THOMAS ST","ROCKY MOUNT","NC","","TRAFFIC STOP","W   ","TRAFFIC STOP"
"2400095343","","7799      ","2024-11-11 12:27:03","2024-11-11 12:27:10","700 N WESLEYAN BLVD","ROCKY MOUNT","NC","","POLICE SERVICE","C   ","POLICE SERVICE"
"2400095344","2024007971","7432      ","2024-11-11 12:37:45","2024-11-11 12:56:34","1448 HUNTER ST","ROCKY MOUNT","NC","","PROPERTY DAMAGE","A   ","PROPERTY DAMAGE"
"2400095347","2024007972","8271      ","2024-11-11 12:58:51","2024-11-11 12:59:36","1731 HUNTER HILL RD","ROCKY MOUNT","NC","","ACCIDENT PROPERTY DAMAGE","P   ","ACCIDENT PROPERTY DAMAGE"
"2400095347","2024007972","8420      ","2024-11-11 12:59:26","2024-11-11 13:25:47","1731 HUNTER HILL RD","ROCKY MOUNT","NC","","ACCIDENT PROPERTY DAMAGE","P   ","ACCIDENT PROPERTY DAMAGE"
"2400095349","","6351      ","2024-11-11 13:06:39","2024-11-11 13:29:34","330 S CHURCH ST","ROCKY MOUNT","NC","","POLICE SERVICE","C   ","POLICE SERVICE"
"2400095349","","8498      ","2024-11-11 13:06:39","2024-11-11 13:29:34","330 S CHURCH ST","ROCKY MOUNT","NC","","POLICE SERVICE","C   ","POLICE SERVICE"
"2400095349","","8259      ","2024-11-11 13:05:57","2024-11-11 13:21:29","330 S CHURCH ST","ROCKY MOUNT","NC","","POLICE SERVICE","C   ","POLICE SERVICE"
"2400095350","","7432      ","2024-11-11 13:11:52","2024-11-11 13:24:07","320 E GOLDLEAF ST","ROCKY MOUNT","NC","","SUSPICIOUS EVENT / PACKAGE","H   ","SUSPICIOUS EVENT / PACKAGE"
"2400095350","","8408      ","2024-11-11 13:13:40","2024-11-11 13:23:43","320 E GOLDLEAF ST","ROCKY MOUNT","NC","","SUSPICIOUS EVENT / PACKAGE","H   ","SUSPICIOUS EVENT / PACKAGE"
"2400095351","","8344      ","2024-11-11 13:10:40","2024-11-11 13:18:58","1124-Q WILLIFORD ST","ROCKY MOUNT","NC","","ASSIST EMS","M   ","ASSIST EMS"
"2400095352","","8271      ","2024-11-11 13:15:29","2024-11-11 13:24:20","999 FOREST HILL AVE/OLD MILL RD","ROCKY MOUNT","NC","","TRAFFIC STOP","B   ","TRAFFIC STOP"
"2400095354","","6441      ","2024-11-11 13:20:32","2024-11-11 13:24:13","1210 S WESLEYAN BLVD","ROCKY MOUNT","NC","","MENTAL","M   ","MENTAL"
"2400095354","","7799      ","2024-11-11 13:36:16","2024-11-11 14:20:44","1210 S WESLEYAN BLVD","ROCKY MOUNT","NC","","MENTAL","M   ","MENTAL"
"2400095354","","8259      ","2024-11-11 13:21:55","2024-11-11 13:29:34","1210 S WESLEYAN BLVD","ROCKY MOUNT","NC","","MENTAL","M   ","MENTAL"
"2400095354","","8271      ","2024-11-11 13:29:05","2024-11-11 13:42:49","1210 S WESLEYAN BLVD","ROCKY MOUNT","NC","","MENTAL","M   ","MENTAL"
"2400095354","","8344      ","2024-11-11 13:20:31","2024-11-11 14:19:16","1210 S WESLEYAN BLVD","ROCKY MOUNT","NC","","MENTAL","M   ","MENTAL"
"2400095355","","6501      ","2024-11-11 13:27:00","2024-11-11 13:33:13","605 JASMINE DR","ROCKY MOUNT","NC","","911 HANGUP / UNKNOWN","H   ","911 HANGUP / UNKNOWN"
"2400095355","","6923      ","2024-11-11 13:21:04","2024-11-11 13:33:29","605 JASMINE DR","ROCKY MOUNT","NC","","911 HANGUP / UNKNOWN","H   ","911 HANGUP / UNKNOWN"
"2400095355","","8412      ","2024-11-11 13:21:04","2024-11-11 13:33:37","605 JASMINE DR","ROCKY MOUNT","NC","","911 HANGUP / UNKNOWN","H   ","911 HANGUP / UNKNOWN"
"2400095358","","8408      ","2024-11-11 13:29:34","2024-11-11 13:40:23","2012 ROSEWOOD AVE","ROCKY MOUNT","NC","","MENTAL","C   ","MENTAL"
"2400095358","","7432      ","2024-11-11 13:29:33","2024-11-11 14:40:12","2012 ROSEWOOD AVE","ROCKY MOUNT","NC","","MENTAL","C   ","MENTAL"
"2400095359","","6351      ","2024-11-11 13:39:02","2024-11-11 13:43:56","781 HAGGERTY TRL","ROCKY MOUNT","NC","","MENTAL","H   ","MENTAL"
"2400095359","","8259      ","2024-11-11 13:29:40","2024-11-11 14:08:54","781 HAGGERTY TRL","ROCKY MOUNT","NC","","MENTAL","H   ","MENTAL"
"2400095359","","8498      ","2024-11-11 13:39:02","2024-11-11 13:43:56","781 HAGGERTY TRL","ROCKY MOUNT","NC","","MENTAL","H   ","MENTAL"
"2400095359","","6441      ","2024-11-11 13:29:40","2024-11-11 13:43:38","781 HAGGERTY TRL","ROCKY MOUNT","NC","","MENTAL","H   ","MENTAL"
"2400095361","","6441      ","2024-11-11 13:46:36","2024-11-11 13:57:01","400 GREEN AVE","ROCKY MOUNT","NC","","WELLNESS CHECK","E   ","WELLNESS CHECK"
"2400095363","","6923      ","2024-11-11 13:45:57","2024-11-11 13:47:28","110 OVERTON CT","ROCKY MOUNT","NC","","DOMESTIC DISTURBANCE","D   ","DOMESTIC DISTURBANCE"
"2400095363","","8271      ","2024-11-11 13:47:09","2024-11-11 14:03:01","110 OVERTON CT","ROCKY MOUNT","NC","","DOMESTIC DISTURBANCE","D   ","DOMESTIC DISTURBANCE"
"2400095363","","8412      ","2024-11-11 13:45:57","2024-11-11 14:11:33","110 OVERTON CT","ROCKY MOUNT","NC","","DOMESTIC DISTURBANCE","D   ","DOMESTIC DISTURBANCE"
"2400095363","","8420      ","2024-11-11 13:56:44","2024-11-11 14:04:23","110 OVERTON CT","ROCKY MOUNT","NC","","DOMESTIC DISTURBANCE","D   ","DOMESTIC DISTURBANCE"
"2400095364","","8271      ","2024-11-11 14:06:05","2024-11-11 14:25:26","1717 BETHLEHEM RD","ROCKY MOUNT","NC","","PROPERTY DAMAGE","C   ","PROPERTY DAMAGE"
"2400095365","","6441      ","2024-11-11 14:00:25","2024-11-11 15:34:29","602 NASHVILLE RD","ROCKY MOUNT","NC","","POLICE SERVICE","C   ","POLICE SERVICE"
"2400095366","","8498      ","2024-11-11 14:05:08","2024-11-11 14:25:34","2924 S CHURCH ST","ROCKY MOUNT","NC","","ANIMAL CASE","G   ","ANIMAL CASE"
"2400095366","","6351      ","2024-11-11 14:05:08","2024-11-11 14:25:34","2924 S CHURCH ST","ROCKY MOUNT","NC","","ANIMAL CASE","G   ","ANIMAL CASE"
"2400095366","","8085      ","2024-11-12 10:48:21","2024-11-12 11:06:51","2924 S CHURCH ST","ROCKY MOUNT","NC","","ANIMAL CASE","G   ","ANIMAL CASE"
"2400095366","","8734      ","2024-11-12 10:47:00","2024-11-12 11:05:57","2924 S CHURCH ST","ROCKY MOUNT","NC","","ANIMAL CASE","G   ","ANIMAL CASE"
"2400095367","","6351      ","2024-11-11 13:57:38","2024-11-11 14:01:27","100 W GRAND AVE/NE MAIN ST","ROCKY MOUNT","NC","","TRAFFIC STOP","G   ","TRAFFIC STOP"
"2400095367","","8498      ","2024-11-11 13:57:38","2024-11-11 14:01:27","100 W GRAND AVE/NE MAIN ST","ROCKY MOUNT","NC","","TRAFFIC STOP","G   ","TRAFFIC STOP"
"2400095368","2024007974","8259      ","2024-11-11 14:12:21","2024-11-11 14:38:24","429 CLYDE ST","ROCKY MOUNT","NC","","PROPERTY DAMAGE","A   ","PROPERTY DAMAGE"
"2400095371","","8344      ","2024-11-11 16:20:05","2024-11-11 16:50:02","204 S TILLERY ST","ROCKY MOUNT","NC","","HOUSE WATCH","C   ","HOUSE WATCH"
"2400095372","","7799      ","2024-11-11 14:34:57","2024-11-11 14:53:49","3635 SUNSET AVE","ROCKY MOUNT","NC","","DISORDERLIES / IN PROGRESS/ JO","D   ","DISORDERLIES / IN PROGRESS/ JO"
"2400095372","","8271      ","2024-11-11 14:34:40","2024-11-11 14:55:43","3635 SUNSET AVE","ROCKY MOUNT","NC","","DISORDERLIES / IN PROGRESS/ JO","D   ","DISORDERLIES / IN PROGRESS/ JO"
"2400095372","","8344      ","2024-11-11 14:34:40","2024-11-11 14:59:58","3635 SUNSET AVE","ROCKY MOUNT","NC","","DISORDERLIES / IN PROGRESS/ JO","D   ","DISORDERLIES / IN PROGRESS/ JO"
"2400095372","","6501      ","2024-11-11 14:44:08","2024-11-11 14:51:50","3635 SUNSET AVE","ROCKY MOUNT","NC","","DISORDERLIES / IN PROGRESS/ JO","D   ","DISORDERLIES / IN PROGRESS/ JO"
"2400095375","","6923      ","2024-11-11 14:37:04","2024-11-11 14:47:25","1200 SHANK DR/NIBLICK DR","ROCKY MOUNT","NC","","TRAFFIC STOP","W   ","TRAFFIC STOP"
"2400095376","","8412      ","2024-11-11 14:49:25","2024-11-11 15:14:52","2437 HUNTER HILL RD","ROCKY MOUNT","NC","","WELLNESS CHECK","C   ","WELLNESS CHECK"
"2400095377","","8259      ","2024-11-11 14:50:17","2024-11-11 15:02:53","1123 BRANCH ST/REX ST","ROCKY MOUNT","NC","","SUSPICIOUS PERSON","E   ","SUSPICIOUS PERSON"
"2400095377","","6351      ","2024-11-11 14:50:16","2024-11-11 15:05:23","1123 BRANCH ST/REX ST","ROCKY MOUNT","NC","","SUSPICIOUS PERSON","E   ","SUSPICIOUS PERSON"
"2400095377","","8498      ","2024-11-11 14:50:16","2024-11-11 15:05:23","1123 BRANCH ST/REX ST","ROCKY MOUNT","NC","","SUSPICIOUS PERSON","E   ","SUSPICIOUS PERSON"
"2400095380","","6923      ","2024-11-11 14:58:53","2024-11-11 15:12:14","1511 BENVENUE RD","ROCKY MOUNT","NC","","LARCENY IN PROGRESS / JO","E   ","LARCENY IN PROGRESS / JO"
